id,name,sex,class,date,japanese,math,english,science,social,total,average,animal,tea
S0265,岡本 晃,男,2-B,2024-12,87,78,83,81,78,407,81.4,猫派,玉露
S0266,後藤 浩,男,1-B,2024-12,69,85,91,79,86,410,82,猫派,玉露
S0267,山田 明美,女,3-C,2024-12,53,45,47,58,34,237,47.4,犬派,煎茶
S0268,前田 裕美子,女,1-D,2024-12,60,52,46,58,42,258,51.6,犬派,抹茶
S0269,鈴木 直子,女,3-D,2024-12,50,51,45,50,66,262,52.4,猫派,抹茶
S0270,鈴木 里佳,女,3-D,2024-12,57,69,48,85,57,316,63.2,犬派,抹茶
S0271,高橋 花子,女,1-A,2024-12,74,65,86,93,65,383,76.6,犬派,抹茶
S0272,木村 知実,女,3-C,2024-12,70,93,93,90,64,410,82,犬派,玉露
S0273,伊藤 さゆり,女,1-A,2024-12,56,55,75,43,65,294,58.8,猫派,抹茶
S0274,山本 零,男,3-A,2024-12,74,86,85,78,92,415,83,猫派,玉露
S0275,清水 七夏,女,3-A,2024-12,72,63,58,59,47,299,59.8,犬派,抹茶
S0276,佐々木 聡太郎,男,2-D,2024-12,53,67,73,69,57,319,63.8,犬派,抹茶
S0277,石川 舞,女,1-D,2024-12,68,69,82,72,67,358,71.6,猫派,抹茶
S0278,岡本 春香,女,1-D,2024-12,68,71,78,64,75,356,71.2,猫派,抹茶
S0279,山本 春香,女,2-C,2024-12,85,71,71,59,83,369,73.8,猫派,抹茶
S0280,鈴木 明美,女,3-A,2024-12,91,75,77,63,96,402,80.4,猫派,玉露
S0281,井上 太郎,男,2-D,2024-12,94,72,80,85,78,409,81.8,猫派,玉露
S0282,山田 春香,女,2-D,2024-12,60,61,91,58,45,315,63,猫派,抹茶
S0283,中村 英樹,男,2-A,2024-12,70,67,64,67,57,325,65,犬派,抹茶
S0284,木村 明美,女,2-C,2024-12,99,97,100,100,92,488,97.6,犬派,玉露
S0285,伊藤 涼平,男,2-A,2024-12,82,81,83,83,70,399,79.8,犬派,抹茶
S0286,鈴木 舞,女,2-A,2024-12,86,90,94,80,92,442,88.4,猫派,玉露
S0287,高橋 健一,男,3-C,2024-12,60,93,71,82,94,400,80,犬派,玉露
S0288,近藤 さゆり,女,3-D,2024-12,90,90,74,69,83,406,81.2,猫派,玉露
S0289,佐々木 亮介,男,1-C,2024-12,91,88,75,89,59,402,80.4,犬派,玉露
S0290,石川 直樹,男,2-D,2024-12,80,79,100,89,86,434,86.8,猫派,玉露
S0291,山崎 明美,女,1-A,2024-12,57,60,49,31,68,265,53,猫派,抹茶
S0292,斉藤 智也,男,3-B,2024-12,62,65,57,78,72,334,66.8,犬派,抹茶
S0293,橋本 桃子,女,3-A,2024-12,100,70,90,55,83,398,79.6,猫派,抹茶
S0294,佐藤 直子,女,1-B,2024-12,93,100,90,100,99,482,96.4,犬派,玉露
S0295,坂本 篤司,男,2-A,2024-12,53,59,57,58,62,289,57.8,犬派,抹茶
S0296,藤井 和也,男,2-C,2024-12,73,69,77,77,76,372,74.4,猫派,抹茶
S0297,高橋 加奈,女,2-D,2024-12,63,70,67,49,79,328,65.6,猫派,抹茶
S0298,鈴木 裕美子,女,1-D,2024-12,73,79,66,87,85,390,78,犬派,抹茶
S0299,小川 学,男,2-B,2024-12,46,59,55,52,56,268,53.6,犬派,抹茶
S0300,石川 陽一,男,1-C,2024-12,32,35,49,20,43,179,35.8,猫派,煎茶
S0301,後藤 七夏,女,2-C,2024-12,70,72,81,52,56,331,66.2,猫派,抹茶
S0302,高橋 裕太,男,2-C,2024-12,84,75,71,82,66,378,75.6,犬派,抹茶
S0303,山田 幹,女,1-D,2024-12,100,86,72,88,100,446,89.2,猫派,玉露
S0304,池田 結衣,女,2-C,2024-12,63,90,85,87,88,413,82.6,犬派,玉露
S0305,井上 あすか,女,2-C,2024-12,72,55,50,53,68,298,59.6,猫派,抹茶
S0306,渡辺 翼,男,3-B,2024-12,78,75,70,77,52,352,70.4,犬派,抹茶
S0307,木村 香織,女,1-D,2024-12,90,71,77,82,82,402,80.4,猫派,玉露
S0308,山下 零,男,2-D,2024-12,63,84,57,57,59,320,64,犬派,抹茶
S0309,佐藤 裕美子,女,2-B,2024-12,53,77,53,59,47,289,57.8,犬派,抹茶
S0310,太田 桃子,女,1-B,2024-12,68,69,72,52,56,317,63.4,猫派,抹茶
S0311,後藤 幹,女,1-D,2024-12,82,81,88,92,75,418,83.6,犬派,玉露
S0312,村上 裕樹,男,3-D,2024-12,67,58,71,63,68,327,65.4,猫派,抹茶
S0313,山本 翼,男,3-B,2024-12,82,70,81,81,74,388,77.6,猫派,抹茶
S0314,小川 美加子,女,3-B,2024-12,58,43,46,44,44,235,47,猫派,煎茶
S0315,山本 陽一,男,2-C,2024-12,73,69,74,56,42,314,62.8,猫派,抹茶
S0316,石井 香織,女,3-D,2024-12,72,57,60,58,68,315,63,猫派,抹茶
S0317,鈴木 直樹,男,2-D,2024-12,66,58,89,80,89,382,76.4,猫派,抹茶
S0318,藤井 春香,女,3-D,2024-12,71,64,58,61,64,318,63.6,猫派,抹茶
S0319,岡本 太一,男,3-A,2024-12,77,68,95,82,92,414,82.8,猫派,玉露
S0320,田中 陽一,男,3-C,2024-12,51,55,60,34,35,235,47,猫派,煎茶
S0321,後藤 陽一,男,3-A,2024-12,65,53,58,60,51,287,57.4,猫派,抹茶
S0322,岡本 真綾,女,1-A,2024-12,84,71,82,83,93,413,82.6,猫派,玉露
S0323,佐藤 さゆり,女,1-C,2024-12,79,92,73,81,68,393,78.6,犬派,抹茶
S0324,小林 浩,男,1-C,2024-12,70,72,76,84,73,375,75,犬派,抹茶
S0325,佐々木 陽一,男,2-C,2024-12,72,77,55,71,55,330,66,犬派,抹茶
S0326,田中 あすか,女,2-B,2024-12,93,100,72,87,98,450,90,犬派,玉露
S0327,山下 亮介,男,3-D,2024-12,94,86,88,80,100,448,89.6,猫派,玉露
S0328,山田 充,男,1-B,2024-12,77,85,78,76,72,388,77.6,犬派,抹茶
S0329,木村 治,男,3-D,2024-12,62,69,55,51,68,305,61,猫派,抹茶
S0330,長谷川 聡太郎,男,2-B,2024-12,48,64,75,63,71,321,64.2,猫派,抹茶
S0331,岡本 裕樹,男,2-C,2024-12,47,40,39,43,60,229,45.8,猫派,煎茶
S0332,橋本 幹,女,2-A,2024-12,96,70,86,94,87,433,86.6,猫派,玉露
S0333,佐々木 くみ子,女,2-B,2024-12,88,89,77,60,89,403,80.6,猫派,玉露
S0334,小林 翔太,男,2-C,2024-12,51,47,58,53,68,277,55.4,猫派,抹茶
S0335,山下 幹,女,3-D,2024-12,60,57,56,58,74,305,61,猫派,抹茶
S0336,橋本 直子,女,2-C,2024-12,78,76,74,83,67,378,75.6,犬派,抹茶
S0337,中村 直人,男,2-D,2024-12,70,59,67,69,49,314,62.8,犬派,抹茶
S0338,中村 拓真,男,1-D,2024-12,68,91,75,63,54,351,70.2,犬派,抹茶
S0339,小林 舞,女,3-C,2024-12,82,63,72,76,76,369,73.8,猫派,抹茶
S0340,佐藤 幹,女,1-D,2024-12,63,67,59,60,79,328,65.6,猫派,抹茶
S0341,山田 裕美子,女,1-A,2024-12,77,67,86,72,76,378,75.6,猫派,抹茶
S0342,田中 千代,女,2-B,2024-12,80,81,97,95,90,443,88.6,猫派,玉露
S0343,鈴木 直子,女,1-B,2024-12,50,31,31,35,25,172,34.4,猫派,煎茶
S0344,小林 さゆり,女,3-B,2024-12,89,95,80,98,100,462,92.4,犬派,玉露
S0345,高橋 英樹,男,3-A,2024-12,39,42,60,52,50,243,48.6,猫派,煎茶
S0346,高橋 里佳,女,2-A,2024-12,94,58,72,44,80,348,69.6,猫派,抹茶
S0347,石井 知実,女,3-B,2024-12,83,92,70,91,100,436,87.2,犬派,玉露
S0348,佐藤 太郎,男,2-C,2024-12,68,58,66,75,70,337,67.4,猫派,抹茶
S0349,橋本 くみ子,女,1-B,2024-12,67,56,78,75,55,331,66.2,猫派,抹茶
S0350,太田 直樹,男,3-C,2024-12,63,68,80,82,79,372,74.4,犬派,抹茶
S0351,佐藤 春香,女,1-C,2024-12,70,58,73,65,61,327,65.4,猫派,抹茶
S0352,佐藤 明美,女,2-C,2024-12,65,57,54,54,46,276,55.2,犬派,抹茶
S0353,松田 翼,男,2-A,2024-12,75,57,61,56,84,333,66.6,猫派,抹茶
S0354,太田 学,男,1-D,2024-12,90,95,83,78,81,427,85.4,犬派,玉露
S0355,池田 さゆり,女,1-D,2024-12,52,56,57,43,47,255,51,猫派,抹茶
S0356,佐藤 直人,男,2-A,2024-12,37,57,47,49,54,244,48.8,犬派,煎茶
S0357,清水 舞,女,2-C,2024-12,86,98,82,84,76,426,85.2,犬派,玉露
S0358,鈴木 さゆり,女,3-C,2024-12,42,50,34,36,51,213,42.6,犬派,煎茶
S0359,佐藤 稔,男,3-B,2024-12,60,59,75,67,67,328,65.6,猫派,抹茶
S0360,石井 さゆり,女,1-C,2024-12,54,59,45,53,45,256,51.2,犬派,抹茶
S0361,山本 稔,男,3-A,2024-12,83,75,57,70,82,367,73.4,猫派,抹茶
S0362,林 千代,女,3-C,2024-12,77,96,98,90,71,432,86.4,犬派,玉露
S0363,渡辺 明美,女,1-B,2024-12,75,74,85,84,85,403,80.6,猫派,玉露
S0364,田中 直人,男,1-C,2024-12,79,65,100,75,72,391,78.2,猫派,抹茶
S0365,長谷川 直子,女,1-A,2024-12,53,52,50,66,58,279,55.8,犬派,抹茶
S0366,太田 和也,男,3-B,2024-12,75,39,53,47,58,272,54.4,猫派,抹茶
S0367,伊藤 加奈,女,2-C,2024-12,75,90,81,94,88,428,85.6,犬派,玉露
S0368,加藤 幹,女,3-B,2024-12,73,56,69,68,57,323,64.6,猫派,抹茶
S0369,西村 美加子,女,3-A,2024-12,54,44,40,40,49,227,45.4,猫派,煎茶
S0370,山田 里佳,女,3-D,2024-12,100,100,100,100,92,492,98.4,犬派,玉露
S0371,清水 七夏,女,1-C,2024-12,65,83,74,87,82,391,78.2,犬派,抹茶
S0372,鈴木 修平,男,2-D,2024-12,54,79,63,82,52,330,66,犬派,抹茶
S0373,坂本 直樹,男,2-A,2024-12,43,73,74,60,59,309,61.8,犬派,抹茶
S0374,鈴木 花子,女,3-C,2024-12,61,58,74,59,45,297,59.4,猫派,抹茶
S0375,青木 充,男,2-C,2024-12,61,53,68,46,69,297,59.4,猫派,抹茶
S0376,藤井 篤司,男,1-D,2024-12,63,58,54,78,66,319,63.8,犬派,抹茶
S0377,小林 淳,男,3-B,2024-12,44,42,58,40,54,238,47.6,猫派,煎茶
S0378,小林 陽一,男,1-C,2024-12,54,71,78,75,69,347,69.4,犬派,抹茶
S0379,鈴木 学,男,1-B,2024-12,86,85,70,87,100,428,85.6,犬派,玉露
S0380,山口 聡太郎,男,3-B,2024-12,32,42,31,52,28,185,37,犬派,煎茶
S0381,森 零,男,1-C,2024-12,90,86,80,85,68,409,81.8,犬派,玉露
S0382,中村 陽一,男,3-A,2024-12,67,82,80,65,77,371,74.2,猫派,抹茶
S0383,佐々木 加奈,女,1-B,2024-12,71,76,81,71,67,366,73.2,犬派,抹茶
S0384,斎藤 あすか,女,1-A,2024-12,88,71,69,65,84,377,75.4,猫派,抹茶
S0385,伊藤 学,男,1-A,2024-12,81,75,75,74,78,383,76.6,猫派,抹茶
S0386,青木 陽子,女,1-C,2024-12,54,72,77,50,55,308,61.6,猫派,抹茶
S0387,鈴木 亮介,男,1-C,2024-12,58,52,45,72,60,287,57.4,犬派,抹茶
S0388,山本 直樹,男,1-D,2024-12,70,43,61,79,53,306,61.2,猫派,抹茶
S0389,佐藤 聡太郎,男,3-A,2024-12,67,87,80,61,68,363,72.6,犬派,抹茶
S0390,鈴木 美加子,女,2-C,2024-12,79,72,94,88,87,420,84,猫派,玉露
S0391,西村 裕太,男,2-B,2024-12,75,84,100,92,92,443,88.6,猫派,玉露
S0392,後藤 洋介,男,3-C,2024-12,53,63,80,66,69,331,66.2,猫派,抹茶
S0393,山本 七夏,女,3-A,2024-12,64,61,74,70,76,345,69,猫派,抹茶
S0394,木村 裕樹,男,2-D,2024-12,43,55,77,49,55,279,55.8,猫派,抹茶
S0395,加藤 舞,女,3-A,2024-12,80,84,67,73,79,383,76.6,犬派,抹茶
S0396,山下 直子,女,3-D,2024-12,59,36,63,54,62,274,54.8,猫派,抹茶
S0397,田中 亮介,男,1-C,2024-12,99,87,67,67,72,392,78.4,猫派,抹茶
S0398,池田 涼平,男,1-B,2024-12,66,78,76,84,87,391,78.2,犬派,抹茶
S0399,佐藤 加奈,女,3-C,2024-12,79,60,81,72,79,371,74.2,猫派,抹茶
S0400,鈴木 七夏,女,3-C,2024-12,41,68,60,74,66,309,61.8,犬派,抹茶
S0401,佐藤 陽子,女,3-D,2024-12,100,100,98,100,100,498,99.6,犬派,玉露
S0402,池田 英樹,男,3-A,2024-12,60,65,75,53,48,301,60.2,猫派,抹茶
S0403,藤田 康弘,男,2-D,2024-12,95,77,92,90,65,419,83.8,猫派,玉露
S0404,林 翼,男,2-C,2024-12,55,80,65,55,53,308,61.6,犬派,抹茶
S0405,高橋 さゆり,女,2-D,2024-12,57,50,52,33,53,245,49,猫派,煎茶
S0406,阿部 康弘,男,2-D,2024-12,59,71,54,68,63,315,63,犬派,抹茶
S0407,阿部 直子,女,3-C,2024-12,95,86,88,92,85,446,89.2,猫派,玉露
S0408,田中 裕美子,女,1-D,2024-12,52,45,66,61,53,277,55.4,猫派,抹茶
S0409,井上 裕太,男,1-A,2024-12,61,44,48,58,83,294,58.8,猫派,抹茶
S0410,加藤 稔,男,2-A,2024-12,78,65,67,90,72,372,74.4,犬派,抹茶
S0411,中川 直子,女,1-A,2024-12,76,66,65,53,58,318,63.6,猫派,抹茶
S0412,山口 美加子,女,3-A,2024-12,74,85,62,86,78,385,77,犬派,抹茶
S0413,石川 さゆり,女,2-D,2024-12,59,33,58,47,39,236,47.2,猫派,煎茶
S0414,吉田 零,男,2-C,2024-12,100,100,100,95,89,484,96.8,犬派,玉露
S0415,山田 くみ子,女,1-B,2024-12,68,75,63,72,84,362,72.4,犬派,抹茶
S0416,中島 翼,男,3-D,2024-12,52,72,71,71,56,322,64.4,犬派,抹茶
S0417,山下 陽一,男,1-C,2024-12,68,73,83,66,73,363,72.6,猫派,抹茶
S0418,岡田 香織,女,1-C,2024-12,65,62,63,83,62,335,67,犬派,抹茶
S0419,石井 太郎,男,2-A,2024-12,75,74,78,67,88,382,76.4,猫派,抹茶
S0420,長谷川 裕美子,女,1-B,2024-12,54,44,65,46,63,272,54.4,猫派,抹茶
S0421,山口 結衣,女,3-C,2024-12,75,85,67,88,70,385,77,犬派,抹茶
S0422,橋本 知実,女,2-A,2024-12,74,82,66,77,76,375,75,犬派,抹茶
S0423,坂本 学,男,1-D,2024-12,80,67,89,75,83,394,78.8,猫派,抹茶
S0424,佐々木 京助,男,1-A,2024-12,46,61,67,55,50,279,55.8,犬派,抹茶
S0425,橋本 裕太,男,3-B,2024-12,62,57,30,36,57,242,48.4,猫派,煎茶
S0426,岡本 真綾,女,2-D,2024-12,47,56,60,71,49,283,56.6,犬派,抹茶
S0427,渡辺 知実,女,1-C,2024-12,66,71,78,75,62,352,70.4,犬派,抹茶
S0428,福田 あすか,女,3-C,2024-12,85,100,79,79,80,423,84.6,犬派,玉露
S0429,山田 直人,男,1-B,2024-12,36,48,26,38,44,192,38.4,犬派,煎茶
S0430,鈴木 和也,男,3-A,2024-12,87,69,84,90,92,422,84.4,猫派,玉露
S0431,林 智也,男,2-D,2024-12,97,91,90,88,94,460,92,猫派,玉露
S0432,岡田 幹,女,2-D,2024-12,56,51,62,55,68,292,58.4,猫派,抹茶
S0433,佐藤 さゆり,女,2-B,2024-12,81,49,63,80,70,343,68.6,猫派,抹茶
S0434,山田 太一,男,2-D,2024-12,88,76,100,79,78,421,84.2,猫派,玉露
S0435,佐藤 晃,男,2-D,2024-12,73,69,74,90,100,406,81.2,猫派,玉露
S0436,斎藤 明美,女,1-B,2024-12,62,82,63,65,74,346,69.2,犬派,抹茶
S0437,前田 花子,女,3-A,2024-12,87,83,100,80,81,431,86.2,猫派,玉露
S0438,斉藤 修平,男,1-C,2024-12,69,59,72,63,60,323,64.6,猫派,抹茶
S0439,佐藤 涼平,男,1-C,2024-12,61,66,61,63,53,304,60.8,犬派,抹茶
S0440,井上 裕美子,女,2-A,2024-12,59,60,59,53,59,290,58,猫派,抹茶
S0441,森 零,男,2-D,2024-12,69,63,75,70,62,339,67.8,猫派,抹茶
S0442,小林 聡太郎,男,1-D,2024-12,62,68,82,69,70,351,70.2,猫派,抹茶
S0443,鈴木 稔,男,3-C,2024-12,94,95,92,87,95,463,92.6,猫派,玉露
S0444,山田 晃,男,2-A,2024-12,82,90,87,88,100,447,89.4,猫派,玉露
S0445,石井 裕美子,女,1-D,2024-12,74,60,61,57,82,334,66.8,猫派,抹茶
S0446,藤原 聡太郎,男,2-D,2024-12,71,93,79,86,82,411,82.2,犬派,玉露
S0447,中島 真綾,女,3-D,2024-12,40,61,57,38,50,246,49.2,犬派,煎茶
S0448,藤田 里佳,女,1-D,2024-12,78,64,59,74,78,353,70.6,猫派,抹茶
S0449,後藤 陽一,男,2-B,2024-12,81,63,63,62,86,355,71,猫派,抹茶
S0450,林 結衣,女,3-C,2024-12,72,58,64,56,60,310,62,猫派,抹茶
S0451,山本 陽一,男,2-A,2024-12,41,40,27,48,50,206,41.2,犬派,煎茶
S0452,鈴木 京助,男,2-D,2024-12,48,77,62,36,55,278,55.6,犬派,抹茶
S0453,小林 智也,男,2-C,2024-12,52,71,62,66,58,309,61.8,犬派,抹茶
S0454,鈴木 花子,女,1-C,2024-12,79,85,87,76,61,388,77.6,犬派,抹茶
S0455,藤田 治,男,1-A,2024-12,67,51,51,58,33,260,52,犬派,抹茶
S0456,藤原 拓真,男,2-C,2024-12,48,82,49,71,52,302,60.4,犬派,抹茶
S0457,渡辺 治,男,1-A,2024-12,83,74,69,93,52,371,74.2,犬派,抹茶
S0458,後藤 直人,男,2-B,2024-12,52,66,50,65,38,271,54.2,犬派,抹茶
S0459,橋本 洋介,男,3-B,2024-12,96,76,86,84,91,433,86.6,猫派,玉露
S0460,木村 淳,男,1-D,2024-12,80,91,89,88,100,448,89.6,猫派,玉露
S0461,山本 裕美子,女,3-D,2024-12,60,79,88,73,85,385,77,猫派,抹茶
S0462,阿部 桃子,女,3-C,2024-12,67,48,57,65,70,307,61.4,猫派,抹茶
S0463,佐藤 康弘,男,2-A,2024-12,89,61,91,69,64,374,74.8,猫派,抹茶
S0464,田中 幹,女,2-C,2024-12,74,99,63,77,94,407,81.4,犬派,玉露
S0465,坂本 裕美子,女,3-A,2024-12,53,73,62,81,80,349,69.8,犬派,抹茶
S0466,鈴木 裕美子,女,3-A,2024-12,65,55,58,76,61,315,63,犬派,抹茶
S0467,長谷川 花子,女,2-D,2024-12,72,49,76,77,51,325,65,猫派,抹茶
S0468,松本 太一,男,1-C,2024-12,62,84,73,88,86,393,78.6,犬派,抹茶
S0469,渡辺 桃子,女,1-A,2024-12,54,75,65,58,60,312,62.4,犬派,抹茶
S0470,鈴木 さゆり,女,2-A,2024-12,67,71,78,79,66,361,72.2,犬派,抹茶
S0471,長谷川 美加子,女,3-B,2024-12,74,88,75,77,76,390,78,犬派,抹茶
S0472,林 加奈,女,3-D,2024-12,83,90,89,77,76,415,83,犬派,玉露
S0473,斎藤 洋介,男,1-D,2024-12,76,69,91,65,81,382,76.4,猫派,抹茶
S0474,中村 晃,男,2-A,2024-12,100,89,92,91,100,472,94.4,猫派,玉露
S0475,佐々木 涼平,男,1-B,2024-12,57,70,49,70,51,297,59.4,犬派,抹茶
S0476,鈴木 あすか,女,2-B,2024-12,75,58,66,75,52,326,65.2,犬派,抹茶
S0477,中島 美加子,女,2-C,2024-12,79,58,62,88,61,348,69.6,犬派,抹茶
S0478,石井 香織,女,2-C,2024-12,44,56,72,74,72,318,63.6,犬派,抹茶
S0479,近藤 翔太,男,3-C,2024-12,58,73,65,53,69,318,63.6,猫派,抹茶
S0480,松田 太一,男,2-A,2024-12,100,100,92,79,94,465,93,猫派,玉露
S0481,鈴木 あすか,女,2-C,2024-12,69,78,76,66,65,354,70.8,犬派,抹茶
S0482,小林 稔,男,2-A,2024-12,55,61,46,42,57,261,52.2,猫派,抹茶
S0483,伊藤 太一,男,2-C,2024-12,100,100,93,84,99,476,95.2,猫派,玉露
S0484,田中 七夏,女,1-A,2024-12,66,87,82,75,67,377,75.4,犬派,抹茶
S0485,井上 花子,女,3-D,2024-12,54,80,83,62,63,342,68.4,犬派,抹茶
S0486,山田 春香,女,1-A,2024-12,81,95,76,81,89,422,84.4,犬派,玉露
S0487,吉田 美加子,女,3-C,2024-12,61,61,72,74,70,338,67.6,猫派,抹茶
S0488,高橋 翔太,男,2-C,2024-12,73,62,70,46,71,322,64.4,猫派,抹茶
S0489,藤原 京助,男,1-C,2024-12,59,68,43,67,61,298,59.6,犬派,抹茶
S0490,小川 さゆり,女,1-B,2024-12,93,81,83,66,100,423,84.6,猫派,玉露
S0491,佐々木 直人,男,1-A,2024-12,27,39,47,50,31,194,38.8,犬派,煎茶
S0492,池田 桃子,女,1-A,2024-12,74,61,67,60,80,342,68.4,猫派,抹茶
S0493,中村 桃子,女,3-B,2024-12,62,71,67,71,82,353,70.6,犬派,抹茶
S0494,山本 くみ子,女,1-B,2024-12,39,52,56,62,65,274,54.8,犬派,抹茶
S0495,中村 直樹,男,3-B,2024-12,41,67,57,57,56,278,55.6,犬派,抹茶
S0496,山田 花子,女,1-D,2024-12,69,65,66,93,90,383,76.6,犬派,抹茶
S0497,伊藤 加奈,女,3-B,2024-12,83,89,69,93,81,415,83,犬派,玉露
S0498,渡辺 明美,女,3-C,2024-12,71,68,78,86,78,381,76.2,犬派,抹茶
S0499,山崎 陽子,女,1-B,2024-12,60,71,70,79,64,344,68.8,犬派,抹茶
S0500,小川 加奈,女,2-B,2024-12,59,65,58,66,43,291,58.2,犬派,抹茶
S0501,近藤 さゆり,女,3-D,2024-12,64,100,90,80,61,395,79,犬派,抹茶
S0502,近藤 裕美子,女,2-D,2024-12,68,37,54,67,50,276,55.2,猫派,抹茶
S0503,佐藤 里佳,女,1-B,2024-12,34,55,41,52,41,223,44.6,犬派,煎茶
S0504,佐藤 涼平,男,2-A,2024-12,55,58,53,63,70,299,59.8,犬派,抹茶
S0505,太田 幹,女,2-A,2024-12,67,55,48,68,73,311,62.2,猫派,抹茶
S0506,阿部 晃,男,2-A,2024-12,40,45,44,35,41,205,41,猫派,煎茶
S0507,木村 直人,男,2-D,2024-12,75,99,70,92,84,420,84,犬派,玉露
S0508,山田 浩,男,2-A,2024-12,43,74,52,61,66,296,59.2,犬派,抹茶
S0509,阿部 涼平,男,2-C,2024-12,100,100,100,100,98,498,99.6,犬派,玉露
S0510,山本 京助,男,2-A,2024-12,87,96,90,86,100,459,91.8,猫派,玉露
S0511,佐藤 くみ子,女,3-C,2024-12,52,76,67,58,83,336,67.2,猫派,抹茶
S0512,高橋 晃,男,2-A,2024-12,61,67,56,61,51,296,59.2,犬派,抹茶
S0513,青木 結衣,女,1-A,2024-12,84,91,100,68,79,422,84.4,猫派,玉露
S0514,松田 舞,女,1-C,2024-12,68,73,79,59,65,344,68.8,猫派,抹茶
S0515,田中 涼平,男,1-A,2024-12,90,69,68,81,92,400,80,猫派,玉露
S0516,山本 あすか,女,2-B,2024-12,69,84,80,67,71,371,74.2,犬派,抹茶
S0517,高橋 あすか,女,2-A,2024-12,28,21,25,57,36,167,33.4,犬派,煎茶
S0518,岡田 淳,男,1-C,2024-12,47,46,45,34,49,221,44.2,猫派,煎茶
S0519,佐藤 洋介,男,1-D,2024-12,61,62,52,38,61,274,54.8,猫派,抹茶
S0520,中村 洋介,男,2-B,2024-12,63,68,53,82,60,326,65.2,犬派,抹茶
S0521,石川 加奈,女,1-A,2024-12,69,75,39,46,52,281,56.2,犬派,抹茶
S0522,松本 亮介,男,2-D,2024-12,96,100,100,87,100,483,96.6,猫派,玉露
S0523,佐藤 和也,男,1-D,2024-12,66,68,64,68,81,347,69.4,猫派,抹茶
S0524,山本 涼平,男,3-B,2024-12,57,59,55,40,63,274,54.8,猫派,抹茶
S0525,小林 稔,男,2-D,2024-12,46,47,52,53,59,257,51.4,猫派,抹茶
S0526,渡辺 翼,男,3-C,2024-12,53,76,61,63,55,308,61.6,犬派,抹茶
S0527,福田 洋介,男,3-D,2024-12,71,43,44,52,60,270,54,猫派,抹茶
S0528,山田 翼,男,3-A,2024-12,39,43,51,45,77,255,51,猫派,抹茶
S0529,山下 結衣,女,1-A,2024-12,100,100,100,100,100,500,100,猫派,玉露
S0530,渡辺 桃子,女,2-A,2024-12,78,63,72,75,39,327,65.4,犬派,抹茶
S0531,田中 裕美子,女,2-C,2024-12,55,62,66,56,69,308,61.6,猫派,抹茶
S0532,伊藤 涼平,男,2-A,2024-12,85,76,82,82,88,413,82.6,猫派,玉露
S0533,藤井 美加子,女,1-A,2024-12,57,33,41,56,41,228,45.6,猫派,煎茶
S0534,森 陽子,女,1-A,2024-12,61,76,70,70,81,358,71.6,犬派,抹茶
S0535,高橋 里佳,女,3-C,2024-12,81,87,88,66,83,405,81,猫派,玉露
S0536,加藤 洋介,男,3-D,2024-12,89,63,69,74,90,385,77,猫派,抹茶
S0537,山崎 陽子,女,3-B,2024-12,65,58,73,72,60,328,65.6,猫派,抹茶
S0538,三浦 太郎,男,1-D,2024-12,62,59,47,61,60,289,57.8,犬派,抹茶
S0539,斎藤 健一,男,2-B,2024-12,96,85,80,100,83,444,88.8,犬派,玉露
S0540,松田 健一,男,1-A,2024-12,30,22,54,60,44,210,42,猫派,煎茶
S0541,清水 結衣,女,2-D,2024-12,57,50,58,51,32,248,49.6,犬派,煎茶
S0542,坂本 陽子,女,2-A,2024-12,64,72,90,89,70,385,77,犬派,抹茶
S0543,吉田 智也,男,2-C,2024-12,53,72,58,76,51,310,62,犬派,抹茶
S0544,清水 京助,男,3-C,2024-12,80,75,73,86,96,410,82,猫派,玉露
S0545,高橋 加奈,女,1-C,2024-12,79,83,73,68,58,361,72.2,犬派,抹茶
S0546,高橋 春香,女,2-D,2024-12,78,95,76,78,88,415,83,犬派,玉露
S0547,山崎 幹,女,2-B,2024-12,90,80,76,72,87,405,81,猫派,玉露
S0548,石川 あすか,女,3-D,2024-12,81,82,95,90,65,413,82.6,犬派,玉露
S0549,藤田 明美,女,3-C,2024-12,97,75,92,100,88,452,90.4,猫派,玉露
S0550,山崎 亮介,男,3-D,2024-12,65,67,50,50,69,301,60.2,猫派,抹茶
S0551,石井 翔太,男,2-B,2024-12,75,66,70,78,46,335,67,犬派,抹茶
S0552,伊藤 舞,女,2-A,2024-12,51,54,42,47,63,257,51.4,猫派,抹茶
S0553,松本 裕太,男,2-C,2024-12,49,74,75,67,75,340,68,犬派,抹茶
S0554,青木 あすか,女,2-D,2024-12,83,76,82,75,53,369,73.8,犬派,抹茶
S0555,伊藤 翼,男,3-D,2024-12,55,69,65,65,59,313,62.6,犬派,抹茶
S0556,山本 千代,女,2-A,2024-12,67,54,57,46,66,290,58,猫派,抹茶
S0557,佐々木 桃子,女,3-D,2024-12,51,57,63,47,57,275,55,猫派,抹茶
S0558,藤田 七夏,女,3-A,2024-12,51,55,78,81,48,313,62.6,犬派,抹茶
S0559,渡辺 京助,男,3-D,2024-12,77,66,67,64,55,329,65.8,猫派,抹茶
S0560,山下 陽子,女,3-B,2024-12,61,50,61,34,58,264,52.8,猫派,抹茶
S0561,小林 京助,男,1-D,2024-12,55,76,85,94,67,377,75.4,犬派,抹茶
S0562,青木 陽一,男,1-A,2024-12,95,80,100,100,87,462,92.4,猫派,玉露
